provider,token_amounts_a,token_amounts_b,fees_a,fees_b,invariant,token_supply,event,logIndex,transactionIndex,transactionHash,address,blockHash,blockNumber,block_date
0xB9AE864F7616861c4d94bDD42d45c1826Cb2D9B1,908000000,0,22886,22898,121245256469016785543528,112042852435396461272053,AddLiquidity,219,57,0x143dd54715784a2ebb0b2c4f27e10da448ab662c93a802fbc52cead5bdad0788,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xcfae010a42660fbb5a22c75bcced416f2c69578796a45f0d422a441e527907d2,18403697,2023-10-22 05:16:47
0xBEd2EEDc2B1058776b4e015BE4FE65554F426350,7890000000,0,198866,198975,121243815598018115844425,112041520689209096133595,AddLiquidity,306,116,0xda995b94acfc799dcd75df5e24c3b6f3d20dea9088a4d59ff4c42f81dd6ffe02,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1be67070dcb66be1de185986d1200f0edb0dc18c159c5cd71a5f5e4f938a7a8b,18404182,2023-10-22 06:54:11
0xC0426DAF5b875b15C78089F5e2Ef35aFaF9A329e,1000000000000000,3199999999999999,54674124581,54684892975,121242838650090995575511,112040599945666908460036,AddLiquidity,227,64,0xf94c987fbb28fea8cda52b180422d6b02ad58d646357cbc1ca00db5a7a73700d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x09a755b3f3f0a11f944fca623133372c74f27839d43360de7ac8b430d4158bc0,18404979,2023-10-22 09:35:11
0xDe05f28BC4419acd3d0aAD9E1209b9676238190D,100000000000000,0,2509039377,2509644270,121242840822787931329993,112040600038083504442715,AddLiquidity,224,111,0x22f0921473cc5b3841754f50503ec3be6571a88f007977b7575bade58a27f160,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc1b55e210fd65df62880fbd61859872c0e799f0326208f46ab1997759bde3892,18405043,2023-10-22 09:48:11
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,0,10002994260885962070,248742279805410,248825805035749,121251746673220445027632,112048823645344127363521,AddLiquidity,329,122,0xacff51e2ed3ba665f8e0d5bce45a7e5ef707e293cc63141b52ae5a4d0fe1b913,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xb39be00fc8541c9d413a391422d9264126d16eaa85dc44cc3c8ee1a7de6b023b,18405679,2023-10-22 11:56:11
0x0171C8AeeE4144142F7138D0A086Ec45ffeA3824,67800000000,0,1703131,1703676,121237170868748567327500,112029974039659640431190,AddLiquidity,571,247,0x7a9627c8c3b0c6e14f061a1eaa6c18f8680466e605d2b66272782b3b8923cc3c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x77a4ec47758e67962908dc4f66dd785163f52d4f1783704032c444c6a88694e5,18409237,2023-10-22 23:54:23
0xd7289dD5Ea274A57d96123d4f76d63E79E341Ed6,0,1548824234686778413,38515883857758,38528633425592,121238719940453682003986,112031404933051631028647,AddLiquidity,171,64,0x498d6ba4ae2ecf943c9a0c0a6993d18d36a22f171f9643a90ffec20e020ff1e0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd935eb3bb0700552148bbb4af9c08d124548743a2369d85209cb06d7967db293,18409535,2023-10-23 00:53:59
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,168000000000000000,0,4219053967456,4220330045666,121237345025730428705823,112030129296843517281509,AddLiquidity,93,30,0x37250aa61bc8941925f5f28648dc42242833f088d7fa73db121e1960b9e18895,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x8a400961538a332dc6dfa953788292e739ed07cc270b2fb478a14473a71adac5,18410147,2023-10-23 02:56:59
0x61Cd586Cf145e94f9d653FCB2c95C1634f08ee37,110000000000000000,100000000000000000,272020539719,272094284434,121164189501755655369997,111962519984537009209149,AddLiquidity,154,50,0xa4ee4afa893947c7c734f41ac2cce2a1034430a51c00909bb9db1f300090bd2f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x147fe069826490fc65db2554f0e474ae967cfdb8f5efb27cd9811ecc08726515,18410815,2023-10-23 05:11:47
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,8551989165142735640,0,214450475419171,214493489567229,121172537423948484859070,111970228847493550068732,AddLiquidity,236,44,0xe390ce232f71439d987733c8af258e2625090543861e97ba79d7f956650a349e,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf261ba81441a1d97640ef2a18e69d7106e99dadcff3bb496a2e24f1cd5102ab9,18411114,2023-10-23 06:12:35
0x528ac17e90707804a0c0d214b787bDfC8F9D8BF0,1202929716421176588,0,30199396300924,30207833240395,121033594989517884685589,111836228438371649900675,AddLiquidity,163,48,0xa5da37518f2ae46c997569bbd7bc1a22acc5687ac8661446e0b986f3f03271c3,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x58ea2d743f5559d5ccdbd99378d886e590e3f193bf7f28011dee55320b75e7cb,18413316,2023-10-23 13:38:47
0x835eEC69B9E7127fcEB2eAc154d74828e1a8feDE,0,2000195113412054737,49770321300993,49784944752436,121035595528699374783292,111838076275407477019503,AddLiquidity,314,152,0xbbe678ae07178ee63cd56e8cddeeb0937bc1907ffa1da82af9fb46268d971462,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xae77622e596940121ade52c7e3d431c7403fe4567a137de49ffe6f955cf68080,18413530,2023-10-23 14:21:47
0xb634316E06cC0B358437CbadD4dC94F1D3a92B3b,0,1657368741141788216,41180162924467,41195971465858,121035265384613776583933,111837759490143856934098,AddLiquidity,157,15,0x375a23e7799505c60a5ad06be080982a73fad0c8ccf4828026d73486a412d2af,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x787eb261d47c61f0430459bf7b595767c512207f45b21c29880b0d7021e0bc8f,18414070,2023-10-23 16:10:11
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,850000000000000000,0,21339112403884,21345074169789,120933234181272200414030,111743150946121646202286,AddLiquidity,111,64,0x445f53d6f58a2952a6adf3c8a1b4cac53940d64f964a205d3fda4e839fed40fb,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xbc46096f6b051fd2d3e5402ee561a43aee4d7a7386ff9b596c56748bdb916663,18418252,2023-10-24 06:11:47
0x9436119b3dDB6F27d9c0F66D75da40b04586a3b1,0,49707223939787705,1241293731125,1241380338582,120933357169322929617959,111743196872019663335210,AddLiquidity,331,139,0xe76eff2db521fa1a99ed48cf51dae316fe35f3e7fba32a141b6189e62f7cdaa3,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x54cbb13007b202f90f75b7631dec04ccfeb69ec8850dda52c57ed0481bc74a57,18418387,2023-10-24 06:38:47
0x3ebd733Cfcf234d75D3a259fb4A37e8Ca6152323,800000000000000000,0,20151608705847,20161791854819,120741009917011241791104,111558836723875738520107,AddLiquidity,311,86,0x395d7d20c6ed45661bb9bf461201657152a840f52a3adad325725d388dbeed78,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x081104b4692b5cbb14ae1af662d50ad74b78938964649a8915d1848ff4c644a0,18420541,2023-10-24 13:53:35
0x32707A8329C1DA69a7AF1cC1824Ab90662c877fA,0,1520831272114625215,37701076195851,37720922196195,120742570111462875080516,111560241459815728747193,AddLiquidity,313,163,0xce5029bb285fefba43ce4bb2412e78f2fd55bf4c861229bd3f39d99f9580413c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x831daea399b813d6e5f9fea7de9549561e405a1920b673a6b88a10987e3899a8,18420705,2023-10-24 14:26:35
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,500000000000000000,500000000000000000,149011445735,149068773032,120695084693092248914224,111516206749646796365686,AddLiquidity,142,62,0x5004e2c3f73668b60a6e4a080760bfaec2018c7dfbd88ae4a66d0b302be6bc3d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x51d6f2e5343d96e6697aaffdb4dfb3de5b8d959ea9b8505d9998219b899b7b8d,18423017,2023-10-24 22:12:59
0xdB864FB636eA37B61D02229AebaC8b0679760BD2,217140827950298,0,5459948127,5462055970,120692594546958945112962,111513905921742601025998,AddLiquidity,180,29,0xfc7ef89e9ba18b749d89a3e5a038ec66be4133cc275a9ddd5e862bc56f545b83,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xdf2194dc831ab8193d89928909203af085ea3e57109c579edf5ca95a452af8fc,18423080,2023-10-24 22:25:35
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,4500000000000000000,4500000000000000000,1623528780433,1624284975480,120701598381229034428937,111522221474211560795843,AddLiquidity,336,138,0x7564c85e4fd03c82a6c37f77ff0f6d1dda24a4fb411a8d4a787a3f312899d050,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc70d808ef4b08cfe49452c2eec2743ff90591cfa10129712cf8d43f1ca37ee4b,18423243,2023-10-24 22:58:23
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,562661669504949,0,14165008078,14171620656,120701598992405283071171,111522221994178288593009,AddLiquidity,33,17,0x09ab2c489b1528f047cd141977f618f84225b98e27382b04666862f39c291ceb,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf69fbfd2ab6417ab47203cd1d2490dd0f69685a53931b55f2fd1ac82dc4da5c0,18423524,2023-10-24 23:54:59
0xe8859A58fd906eDED777cc85C382500e6224Aea0,9879580236406695642,9999999999989999999,0,0,120711623768854088142594,111531444043792201440231,AddLiquidity,115,75,0x5b95ebd334f8bfbb4106045e0f35860ad5d4880f6d3778814ab887a4ec4aba48,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x9d34f504d3ca8dccda6e785cba2dfded53bea5b986788f58a6a249c164dd1222,18426207,2023-10-25 08:57:11
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,0,11500000000000000000,286504621224694,286567488370442,120728985042094023461716,111541829158925796685237,AddLiquidity,243,110,0x1afca32698aa5e296cebdecbaac45e59ad971c31e91689832335f101da6c8a8f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x24804dcbabdf6b49ab6865d34e406b0b049521621b515a3c4d31e9f8c6c4a8f7,18428244,2023-10-25 15:49:11
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,1000000000000000000,1000000000000000000,273208303567,273304655339,120491448458799702991592,111322310958746780614993,AddLiquidity,344,159,0x72716be343169fb645817c8fa7a7e9555f52e56abbabd15d071e5639d37fac40,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7de483c8c1c0078d12137542cb53e63331a923acee4e7ef816c5670c9e9548d1,18431569,2023-10-26 02:59:47
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,500000000000000000,500000000000000000,169919037553,169993585956,120361108242568262168578,111195610327701620877871,AddLiquidity,996,75,0xcbe502ea7e4e0d5f40ee2cd581a41f3b3160c0fa5a3d6c74c947efabbad1f43f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x205ede62f1a28d9822c9da26af5894cbb21c4af5508ef00ce1de28bc914e5492,18435561,2023-10-26 16:24:47
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,6000000000000000000,6000000000000000000,1228965753130,1229290640849,120373136256937682377728,111206696525899527013812,AddLiquidity,148,95,0x385e04156e57e987d41c4b45dbd6d5c4947b30e4692f06ed3e62289a57c06600,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xce31a22abd815c84a12d4d529b9d4c0cb6767c07a790b5b9f683b95c914c73c6,18436140,2023-10-26 18:20:59
0x7Fb69e8fb1525ceEc03783FFd8a317bafbDfD394,0,202134508759786325,5029739340965,5031209848170,120364172145163903261459,111198366228454787395822,AddLiquidity,174,80,0x0153a6c41cdc7952366b6ce60a7eca1ee992bce1a67462aa19209d50f9b4bdd0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x5ab8643a376ca04f163a4b0c064e68433c901b3c9e8211e346dcd286e3ccab37,18439752,2023-10-27 06:27:59
0x5afDd3d7549b3E239e177350994fb31c26864edB,0,483917814205521562,12066125764862,12068111273792,120337434305934599905788,111173640253212805341062,AddLiquidity,104,50,0x78cf20c906c50b5f0c7204f430a402d27a73645aaea18512e42bd5a0e175cde2,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x9fa42d040d28e5d11b2726173d7a54533312dd1ec6710df8d2cfd2468913d8fa,18441223,2023-10-27 11:23:35
0xB662Cb3F0F8EdaF30088494691fE007faD3a0F3B,5900000000000000000,0,147865626726676,147889822278750,120343334812152455562289,111179091136636716191837,AddLiquidity,659,221,0x5478194400213fa00232d530ac5f814b0f199af398ea3d94320976eb777f51f3,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x95c4a22b585e622ddd4e912bffe6641a9576c42bec31e163a91eeb4f6098a16e,18441488,2023-10-27 12:17:11
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,25000000000000000,25000000000000000,2906770805,2907206969,120349625278647916680983,111178888670340024022084,AddLiquidity,305,159,0xf08d6667b4c1216aca4556f588b56a3462ab53869a8af0997b9ab286edf7e25a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3b87d650dd70484a9d950fefcc22e920c7c672cece83563d9a63060663f89bc6,18442268,2023-10-27 14:54:11
0x8E8dC724Ba72B3cDD3cC47ebF620766A7e7f8952,0,200000000000000000000,4980598275691559,4982064051895511,120549600156808130408552,111363612178978980808371,AddLiquidity,121,50,0x624e7ef84dd43426e3f4f87e1d1413ec6b27584e6a299d6d10b91daf5e9f0c05,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x60fb191f36ed6132bd4ead2bb0384168cb3d194a2e09219a3b08824c75d2072c,18442663,2023-10-27 16:13:23
0x8E8dC724Ba72B3cDD3cC47ebF620766A7e7f8952,0,50665335005112315289,1259583575743333,1260038444025224,120600251389401739010960,111410406018142485523293,AddLiquidity,141,36,0xdc023f555ea400b1add4b54192ed44d443584322fe2e28a36a4b202580868f92,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x8624550dc469d01d052335afad728c57c512b664334158acc20a31fca83c07f4,18442685,2023-10-27 16:17:59
0xa838b09AE1b2223298D1dc43dCe715D06AacD47F,0,145830776786159689494,3623345433199663,3624875262134137,120746082967539027791557,111545089288438144306167,AddLiquidity,162,48,0x75228238533e5101525ec9f4f4abc23d2c846cb76a463eab47353a44ae73a499,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x01a1a3c1a7662a2d0e030890a0908989575efc39a05a01fe3bea242217faeec2,18443895,2023-10-27 20:21:35
0xdB864FB636eA37B61D02229AebaC8b0679760BD2,65673032091394,0,1648361061,1648798552,120746097281396053714763,111545089349111827466682,AddLiquidity,218,184,0x29a320a402bc9d5ee4691affa7327b296e9dff3a07ff499cafa80289e1d76e47,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2b6af8a7b22b0e34dbb71459db8376d0b8781f2ced4d7b5209d5f825b2e16bb2,18445109,2023-10-28 00:25:35
0x60eea8218C73b23B3EA4755d24b754B84941fe17,99123702945786230,99999999999999999,0,0,120745321454688945497175,111544357126293348409909,AddLiquidity,226,91,0x79cfb9cccf11f013522211069cd7ebcbca6e59aa387db8ee975ca1e695fbfd85,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x40751bcf8f707cc4cfde8083c8e01ba79fda9f3737ce7ab60bc05031d2273093,18446427,2023-10-28 04:50:35
0x19548C031281b7902e3B3FD12a4dBe2777F46F76,0,399999999999999999,9950691817066,9953760923681,120751259516964934013183,111543114197336271774924,AddLiquidity,221,154,0xe48a3aefc321d6cfd5536c2470e147e2487e058edd19dccbd7fc83875aa89357,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x11747ee506b52c831d138d077bbb4fea977249b9e3ebb3e9e369cd7d50ecc5e7,18449394,2023-10-28 14:48:11
0xc44C207F699c9a6aDBa4C88fF3fA0674432a7F64,495241359974819510,499999999999999999,0,0,120752254748005688330619,111544033544100748803515,AddLiquidity,313,100,0x3b87ccb994a55beb49c700dcf0f49a87d6c3f88906c724a4d635ba19a87576d3,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6ffef18566681de439586570f5bce004f9f6e7f2302cd6aba866bb44603848eb,18449517,2023-10-28 15:13:35
0xBeFdf308e77987ddcB36EC18D757b04f2de8Da67,0,500000000000000000000,12437059092233791,12442572090602605,121203595449053488328538,111960920553194454358813,AddLiquidity,3,0,0x28220647d1d5ad54780cb4901add847000672ed5a1da7d1ca8eaa4f63341f3d0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x84092f84ad0da20bfd215e337ed8679820a8216d3378f6537e9da54097d671af,18452040,2023-10-28 23:42:23
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,0,500000000000000000000,12423248651078465,12429606471577387,121703464767179311018843,112422651174125305761593,AddLiquidity,6,0,0x73afe7df69c3ecc8be79aafc332d607e1cd5a73cfa0e6b3006bf6befe537ced1,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3ab81ea63b38601b1f800762635be0d08f03242556dd5cf9e43c7a2bf42b46b3,18452058,2023-10-28 23:45:59
0xDe03b555464210971925218AFe5f150A285CaF3c,0,1800000000000000000,44798714775186,44811265035406,121657799833052037800287,112380441930830477791522,AddLiquidity,349,205,0x49307df8f4dab4973849aea1d80abbde7f1ea8503990b0ee54b81a82ab46bcd4,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x180143a5474595c783309edee91e2717128e3446e37f9d7fa9b7dd172afaafe4,18453157,2023-10-29 03:26:47
0x436c14A6C9Ae5f05cE5A46a55E7f4b139a124e44,1788074491957187667,1803437460725534589,0,0,121661397418326484145268,112383758630520529580851,AddLiquidity,184,63,0x9121c9332619612d213137f95a98d5633b77f433c39be2dbaa5fc81c15727bbe,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe81fa5cb191b9644075a0fb3453aa3e2dff26e77fb3265ef0056b567a7b1fb9d,18454240,2023-10-29 07:05:59
0xf99CCBf61711b6845C4ab116Cf57FAF9809f8869,57000000000000000,0,1430536999563,1430907604199,121600477800424396693759,112327480208868761492082,AddLiquidity,65,81,0x052556665524dcac339d088f7ea538a1700d87cb7111ca15e329a6316d70dd50,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x48bfba747506910fe3c19b6ad586a9b75644bfe0b22d4bde18f3628b238b0d69,18455240,2023-10-29 10:27:23
0x4Ec429916B7a9a1bf6a2398dbF2a1d2A72772514,0,1747398788073139086,43561673514705,43569379386765,121607358115633079258985,112328543031867854466679,AddLiquidity,118,102,0x56bdc5d0099946916e39dc515c67f0e93bdc2f0646ec9cecdcf4229e845a0b93,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xdd71300feb7afac1bd034eda7e541dcf09e48fbc712515c98592b23564ee817f,18457185,2023-10-29 16:59:35
0x4Ec429916B7a9a1bf6a2398dbF2a1d2A72772514,0,1747398788073139086,43561027540844,43568773579496,121609105315721916034353,112330156877855165593058,AddLiquidity,176,120,0x0e0f3c1246f1756ea489fab560a6c033f1ce80d6b7688cf8be12d3af4279a64d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xaaf736bcce656b66f1554357427252dcd9400ad89268c07c515e2c9fccd81df7,18457193,2023-10-29 17:01:11
0x4Ec429916B7a9a1bf6a2398dbF2a1d2A72772514,0,1747398788073139086,43560381586689,43568167789642,121610852515005866899289,112331770723099004665249,AddLiquidity,145,87,0x428c2a91db8ae1660fa1c31d16f9900dc83f7f11f2dd9379bdfd28b24eb0f317,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd0a7a16d008be48a516422da6f57584fc64c2d321e6f0bdf0af8034e417c3f37,18457200,2023-10-29 17:02:35
0xb634316E06cC0B358437CbadD4dC94F1D3a92B3b,0,13026925062200009,324700886549,324761488752,121532948391794263050473,112259773600550142963507,AddLiquidity,172,63,0x53580ffa50a51771ab8ef216dcabb1a48e50e42c282222b00ae2a0b96bd3c1b8,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xaac1afe7a14a618d42984efdeb31bfffeef0491d8f5058bfa91a09d90f4e5db8,18460943,2023-10-30 05:38:47
0xaC86F57982301FEE6D9597f2c008333aE38765E7,35535255875300930,35924661223461616,0,0,121533048978401763236610,112259839607904167880637,AddLiquidity,87,38,0x9e61f96c06609bd52fa58b9d6e436a925c6877dc3272a52af89e8ddfb57b10db,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6c965ca2c160d51b6f43c3a3d7f7ff2ed6fcf76981aed78dc9733b71d2afb997,18461534,2023-10-30 07:37:47
0xf99CCBf61711b6845C4ab116Cf57FAF9809f8869,30000000000000000,0,750817728620,750872299231,121533123601734054301087,112259867318455769795119,AddLiquidity,120,57,0xf5706438d34deb95d9eb4732fe1a537aca796527c47e9dd3328b73baa36a96f9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7254bbd4423a9cc12cd78261c8e3a6df93ee35167c185ba3c1371bb0756d9864,18461999,2023-10-30 09:11:47
0x9e693ad955bfD81CB6Aa081bE50AEf79079D8a8e,0,5000000000000000000,124336742727428,124378157556948,121542648031780092822655,112263288990941816271048,AddLiquidity,173,85,0xcdeca7c04b8a6193ab64d4cda5cef588e24d8bbb229481a5e81ea1e89beb7d0e,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x060b782d4ccbbba9d04ccdcfbb33c0805b2850c34f4ea7bd8b3480055f446f1a,18463782,2023-10-30 15:11:47
0xdB864FB636eA37B61D02229AebaC8b0679760BD2,57754952899676,0,1443001540,1442943424,121537146471017682092622,112258145070354322889757,AddLiquidity,88,26,0x0ad4f06ad6dad15eec4fc453c5395c43f52ebc8a37d16fc920583214f3b0866e,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfdd40f6463059fe3ad8717ca8272a078f7b914b9243642c776942c67a9487591,18467422,2023-10-31 03:25:35
0xb634316E06cC0B358437CbadD4dC94F1D3a92B3b,0,1562677679048909307,38960430736966,38967087024529,120607916014064464676331,111380981119870074569885,AddLiquidity,90,22,0x1f2982ef4798f6d7cfeb2d03b4df6795ac2db4a8f9cca1d6456c30a696e4c7cb,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xb13950e21d4ebf9f897ddb0bc98540bcb80d609271f5e572cb7c2a66b9c65fa4,18485139,2023-11-02 14:59:23
0x72afa18bDDD096f16074CD0Dd01ca54433D0cDbb,0,17501878456375792471,435885723811407,435991165707299,120625463476549948566741,111397141279730245970588,AddLiquidity,212,128,0xf5733226ab7d888b9195987ab5561eb764d6416a157f535700acd9a1088694d9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd49312723a937715008257b68f19b377d98d6b4d043329509faea0230e4a4aa6,18485671,2023-11-02 16:46:35
0x7a1D598f56EBCff8578170D902Aca24C0D8c7cA6,20000000000000000,0,502050404618,502187679523,120625484689629827062083,111397159751254126759671,AddLiquidity,93,56,0x58b23f74312d7d5aad0269f5cc1a06d02b5cb940d6180060af4a655acbb495f2,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2adc1c1db20890177c3c50cd7edb455f5ce17c14142eab955bef26ed8ce6e68b,18486085,2023-11-02 18:09:59
0xdB864FB636eA37B61D02229AebaC8b0679760BD2,211652499507422,0,5314268074,5315805367,120380105894119153834047,111170398666292440513734,AddLiquidity,224,55,0x0d466fb9057ac3e1a47cd823a9e2e7bbc1a20f4158a415dbcce175a3b172c06b,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe5054f9c273ed95ad82ddc55be65e24bb23eeddc91ef76b1e8a3a2166fa48ab4,18489140,2023-11-03 04:25:35
0xECB6a3E0E99700b32bb03BA14727d99FE8E538cf,0,1035013383231450406041,25872561053313326,25879687589773769,120379748079929507132186,111169979360332027478466,AddLiquidity,28,7,0xa44b64561d20461331a77abc5491fb65a8952c01c100714eda2f7ff6ed21b2e9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x8ea52c7ab1dcc0d30d7f6409e9960d5148ea54e275484234f4697fda66e2338b,18490213,2023-11-03 08:02:11
0xFcF409263A5B4d51a658241d7cf78405FAFB0A4E,81906207005419296274,0,2055399354002841,2055870881889780,120454788364585718120500,111233567992006785824545,AddLiquidity,329,179,0x36511796c5a2480181e0eb192f1c2ce52c191c15525086015869263dad596ba8,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfec4d7b1fe44d8a0a5640c19d8cf1e3e29c19c1fc432b2b44dddff6575fdacd0,18491732,2023-11-03 13:08:35
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,0,29250024653811629331,729165827472255,729301310709669,120466045636731515445118,111243869885907521223503,AddLiquidity,125,51,0x07cd9be22e21b934fde74aa95853a31772135d3fb9072f0a2c85870b92df3466,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x63a6fbd0db931568724c4a4071d029931ec5ef84384eca8a71f7ab9fb2d3f851,18498114,2023-11-04 10:35:23
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,10000000000000000000,13458097506006324700,84238332598202,84258835401079,120489505863690654333576,111265531629039294078245,AddLiquidity,155,66,0xdbeb52b18afacdae4a1600e0b0054b2f02a65af6c659bee886fff5916e0c7dff,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x5b0bd0bdf8a49058aac9663b74428bca519111cc9926104443be23b269ce1c0f,18498568,2023-11-04 12:07:23
0x09CF50574504d9dcf127E848A6058e8e0Bb814Aa,60135773228255206355,60245661471078683037,2500488167353,2500769420392,120463378996217497995789,111224687917863015527524,AddLiquidity,82,37,0x4e28e5f150c93dec7a047ee3bebfa784c109139c1cc08b14b16380537ad9481b,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6e42320c7fa7d4a4376747b5fa35ef297365ab1aae31b2f9c854c428cffd3891,18513655,2023-11-06 14:52:23
0x93F724C39DF50E7FB4fa8c42E3f9522DEdF20dF5,0,1000101638895531279,24954826531743,24957809997193,120459870637020285125242,111221408176259517446818,AddLiquidity,236,206,0x7cab65b75493cc858bab51421f7331f5073438be15a10a0c18fdd936f8b98335,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0e313711fb81025480141fa5a31d563833e0ae1ba3155a1ae7dc35f9a2ffbe77,18516519,2023-11-07 00:30:35
0xdB864FB636eA37B61D02229AebaC8b0679760BD2,79956900151326,0,2003109764,2003389521,120459899697643776166117,111221408250085704221339,AddLiquidity,311,47,0x55a7723fbaf2d4a638bb2fd37298b368bfe1e03f9a01d97998a6bb7b5c87de03,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x569c982f79b012823b122ae6a601a694ccd5663c2c6427dffa7433e25e0a885f,18517385,2023-11-07 03:25:35
0xDF0D65CEce2Eb2D50d2242Fa86eE8FB4e7136fa4,0,2999999999999999999,74482495374923,74514696827763,120462912671476529838709,111224177435065692886942,AddLiquidity,284,67,0x5a1121b3d679a038eb6a5a5b46292d85572fbc0777799a935b8b9b96a5dd1bc4,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x856c0e3710d0e21f796684b1bd417c8c6c75c6e89269748091a2f6ed7b409cc4,18517744,2023-11-07 04:37:35
0x0a21085c7c61262447164DF155684CbC1c886F65,2480190000000000,2498080000000000,11073,11076,114127094308600718118836,105368713608437174764403,AddLiquidity,65,11,0x2798322e850e23123e5b1980466e013a43f5df3c9d6d2c7e9a649b0e356aece3,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7f1c0b2b8cb6f1d8a4c6bcf433f5dfa2796eaccae2990fa2e56d71b95f5c6889,18525378,2023-11-08 06:13:47
