provider,token_amount,coin_amount,event,logIndex,transactionIndex,transactionHash,address,blockHash,blockNumber,block_date
0x337783fb9938A4DdF1A7866932df910121964296,58435947295068163662,63290328245474040049,RemoveLiquidityOne,110,53,0x621906d479af48512c5c9ce9521d64cfd56e6ae72ed592c10c3495b1070edd7f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6dac8e621ba19e3bf351823759b907e8999b9befe7210e425985d08dcc6e2afe,18552876,2023-11-12 02:32:23
0x0aFfbA8C1c2F102F86EBdB312908C40D25C3ad6D,808635225982910518,875846650913542629,RemoveLiquidityOne,192,83,0xf978e6f3a71250f780e9a4292cd020d81fadb8aca4e278dae18b5efc29aa5efa,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe9bd6a7e3358db5e713f1169cd7ef52a7bbf72442ab464b0933aa71ebff9746f,18554004,2023-11-12 06:19:35
0x46830A9BAEDf2953c01b212e776c396f14b211A7,4861111788230685707,5265439958648802259,RemoveLiquidityOne,88,28,0x1f28843dec03210cea9f1103537133d9763446949f16c2a1f4960148855f3b68,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0de475aa36cc2c95c178e0e91ea8efecba6661111099f80df04f4ad0454e0285,18554150,2023-11-12 06:48:47
0x4edaf9D6B34B1Eb3Ca712054dEd4C87Af9c4969b,911742926638719826,987536191054537876,RemoveLiquidityOne,580,227,0x2982705f020244b9894687e1e12fd6dff2133afdabea8f33413c9e9ddffe7437,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4b62e122b1b0b1fc62f5239322a73daf6af7ef0e438b08da9fbda852d779c708,18554321,2023-11-12 07:23:35
0xECCAddc77268Db5091e9201A3a77A950c6Ea6Fb0,569258315624643785,616796498657526723,RemoveLiquidityOne,127,34,0x6a270c2008bef8227d59aa60256fee4e3231f95b0dd81abd0aeb8e82f6953744,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3230fc376f4d6e0836fc29f45092af7a13e401ea6bec343ebd52cc6efdad23be,18554598,2023-11-12 08:19:23
0xa8582864572C8DD4E4dD1d14E3f704334274fe24,50226607913741302,54402176258964274,RemoveLiquidityOne,471,117,0xa6d154e86ecfc0a667cce8bb61145550ae33b02b995868a5c804701031eea27c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x60d4d4c3bc66fc0e9f6e245dcfb7bd03e656cc9f3aff8b3a7722f5df0e6618aa,18554847,2023-11-12 09:09:59
0xe55490C091f1C2E4a85c8637Ab9C02Ad9b9E7A53,2037386253252104890,2207086653449064841,RemoveLiquidityOne,76,54,0x96bf5771fb5f10dd86b3265ef5e8f16fb588e5a99afaaa5e0bbdab5bfe9d413e,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4615185190615d82a4fe3edfd2bfedd279bea80e7f388750e2ca0d671f832a08,18556714,2023-11-12 15:26:23
0x9F132247C77afF0d631a2a6ba5a1caed7103A30E,3935798431178374398,4263686852762943337,RemoveLiquidityOne,152,101,0x52b9a33d4b1444f260c0b22ef72c5df3aa6641eda1e699d7cdcd673fe69c0db8,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2568c42e050c8efde8a64fe2131750ab8ece328a066bf67a92ac04bf38c17dbb,18557751,2023-11-12 18:55:11
0x999465901A7cA2d7aFbbebBfFAc5bCA5a038c229,2945792946135446699,3191201351140308143,RemoveLiquidityOne,165,64,0xdc13fac5d6b116cef64b7ba9ee8bfbdb8ea83280ac133e7376ae58844758f6ff,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf047ff4418acdb2be3e34d14d45978cee8be4394fcc6482eb7c5cfc4d8c6f91b,18557754,2023-11-12 18:55:47
0xcFb7E61dEbdcbB20e45661ee6dE51f4852978625,1478222484218537597,1601269503902962823,RemoveLiquidityOne,124,36,0xfb5759b3132eda20de056091423b6f004b2941f55eb2034c29e79c60a9ba69ca,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd3c653cb6f2faf36008e329b0959ebd8c2c95eede542c75e7196cc106c9aec6f,18557839,2023-11-12 19:12:47
0x5ed328e23F274EF4649F39715A5939b20a4d9DCc,3388757616244806749,3670834519873464454,RemoveLiquidityOne,167,50,0xffd974b59805fe7e75185f89985e60767d9a664957ec3a72b4ec896ab47f1f79,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfd75d77cb779ffa86b01c84fd5f59e62afc5e97c12464d8e72ac047f142421df,18557899,2023-11-12 19:24:47
0x9cF7c252Fc4cF77d00562ae93185E66322884Fa9,2561616130855560143,2774982375734277851,RemoveLiquidityOne,269,77,0x3aba19e86c20c84880a9f4d5069b8630f710a51c748eac1e1c24b1ac212a9728,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xdae14fcffa9288d890ba5a88489dd5083e8e3d90d75b15347fa6e669c1964298,18560196,2023-11-13 03:06:47
0x29698eD7f876Ee80eD3C6e49d99244c61CfF9213,6772948561673810510,7336968013534449864,RemoveLiquidityOne,265,182,0x7e45ca2136b57c8b25051d61cd5ce71adf263e085ee50c5d1859e2ec67900e0e,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xb20883bb279f3e9d4cff428d7978d2d4e14082ca95923db0727a8c4d65419e5e,18560762,2023-11-13 05:00:11
0x2042C32B92F0D84067582b2aC01ED14A54d5bbc9,137392187833680666460,148831418837473329184,RemoveLiquidityOne,129,29,0xeed2d27df72eb3054f5afd2382d303eca586bf3c26d7ea4f0baa715fe3a74b0a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfb4db79d265f087fac8202a1e6d6a6de620baac83c4a19fb9b3f1630b2217321,18561291,2023-11-13 06:47:35
0xb6C8d8A022dBD0c632836501178576006CF8E622,193662751586957069,209782665685914000,RemoveLiquidityOne,260,62,0x83a360cf5f682febff24379245abf1b0e89a88149eec4d28ea89d8db4770acd7,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3977a7c6e1559482362e02dad4dc4823de1e01db7ed8193690bdafd554421894,18561295,2023-11-13 06:48:23
0x9436119b3dDB6F27d9c0F66D75da40b04586a3b1,227865906995837844,246816412990037413,RemoveLiquidityOne,248,138,0x7e19dc099e9b4c4b7d9e8f7b3e9c1ebc0c3d869addafc1a1690e5b3405940b34,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x14942d912313450e5742a7e0626d7f55f85317c6d2b8be58710a23857ada6558,18563871,2023-11-13 15:27:59
0xFcF409263A5B4d51a658241d7cf78405FAFB0A4E,3512497063994923691,3804716151193094250,RemoveLiquidityOne,246,97,0xe405ef9456d01644b93712a3d1a86589ccf03a68a2646bcfd449f06525b2c133,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x77b419a071a1a19f9e640d15eda3b0d0e25d539e5f2bb4d2566e2a52675f7a83,18564193,2023-11-13 16:32:47
0x32653587385b364ab83f72C2fD759f5DF466C325,1000000000000000000000,1083022417169233285603,RemoveLiquidityOne,31,5,0x14c4e239436d2ded4c9e88ff974b62fefac6cdf8981b970ad2df3a2a85a4aced,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3e24cc1f8302f519b5db0107b9c0aff1d25e8ef8beb1acf83a047a2f0d587b5b,18564538,2023-11-13 17:41:47
0x32653587385b364ab83f72C2fD759f5DF466C325,1000000000000000000000,1083004878948712249655,RemoveLiquidityOne,10,0,0x4ffc6362ad979021df9caf342c1425381232d54dd7a8b8eb01884fbf4a1c16b2,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x12f7eecdbd0113b5e3e615172cc74ee313ef65e7eabe1c0871cd3c4ac42af0d4,18564549,2023-11-13 17:43:59
0x32653587385b364ab83f72C2fD759f5DF466C325,1000000000000000000000,1082954470636833530493,RemoveLiquidityOne,78,68,0xe5111374bdf5a0cbe20d03d72de196c3012ccbe181f350d474f1f56d77a645e1,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6f7a2c54f37ddb1aba178818ebafc0803a1ff1ce5d78a7ededf4d4b95492dae4,18564562,2023-11-13 17:46:35
0x32653587385b364ab83f72C2fD759f5DF466C325,1000000000000000000000,1082964640394413576394,RemoveLiquidityOne,17,1,0x81dda85a1bb1814b19191ae7516a5a82b224cd36801fa84ccc9d0ff86691817f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc8fd867f41c51a2d4275c7ae48e7dd343e7b2bd3c1b824bb256ee6c9317658c6,18564574,2023-11-13 17:48:59
0x32653587385b364ab83f72C2fD759f5DF466C325,808383474139228594420,875473741004158304123,RemoveLiquidityOne,10,0,0xefd6b573efdd11f9fd2253ddce344799eb3dc5b83011065a6e50c74e66603736,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1a75d7d494bffb7bfc7863625a3494c02b821a1b03290ca99d66381ac45b7241,18564598,2023-11-13 17:53:47
0xE8aF4fe8927e4d91be5F33EdCE7CC188585e2C31,491480833216055813,532329884909274214,RemoveLiquidityOne,281,101,0x581c61ea00f532847e8d5a71175d82180ef52ec406c64d879c5c4ab9c6ec80e7,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd600106c89bf4d172b1d4fa93e4d341d6c028439b06c036814310430a14be38c,18564893,2023-11-13 18:53:47
0x575CC4E225D627CfD23941233340869FddB33579,7902915562445298868,8564891787482523562,RemoveLiquidityOne,268,86,0x352be77ecd5be6b03e2f525ca4b1de6d3ce0a83cedb1d4cde69cb6ba92769c9f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1bd7727092aca0beebb9e7daddab0c6cd59f78a16b11f96bde3c08465bcc3eae,18565096,2023-11-13 19:34:23
0xAb9e491bA682bB256Ae31841641B0835FaB75E08,195418121676193954,211681179624506768,RemoveLiquidityOne,61,27,0x4e8c8db791e15b81598af5828d72160a211266eaed79318245ee980f325dafb0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf521cd7ef4e3cc04c00b97eb8ac9741806b6f654d5eb60c9ff234ba76646a763,18568095,2023-11-14 05:37:11
0x05C1A4cBd48c2F30549FD55A90F76943b9ca7c83,22183349487189342818,24029220043351588810,RemoveLiquidityOne,155,82,0xecaaccf4c3eb681a871add4622d78887b48ac793910b0f5971b300abcbcc7ed7,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf491965cbeb4f6abfa9df4a967087ef3267d2954e2da200c3e23b4a77f10c3e3,18568979,2023-11-14 08:34:23
0x9cF7c252Fc4cF77d00562ae93185E66322884Fa9,2578555440535926505,2793277042665275396,RemoveLiquidityOne,167,39,0xb23cc37e8af6729f8cb872c04de9329f86d601b3a6d93b7d82bcf10790646361,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xa237162c02cb16b0c060194f695a675fbc99f699a338b7acedf22d528238e7d7,18570993,2023-11-14 15:19:23
0x9512b839D15620737a4a484264b97D9390bBcD5f,10304905775111650918,11162073754634583080,RemoveLiquidityOne,406,110,0x33d7da2919ee84edcc603d6a3d3cbfb1c6186b37809a07ccd03b5ce95b1ecc51,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xeeebfd2de2cda107646fcf51071281d424db176e706585e5d664b21ed2b4704d,18573088,2023-11-14 22:20:47
0x6d07e4427F32EEa1ff500F3b86B606f2162c9040,20989914323431803268,22746709039214190834,RemoveLiquidityOne,115,59,0xb2a9166b1771efa3c8977f19030e913824d0557bb59df3f7610f99e9a26ae184,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x509fc7c5d7c343f9019a9781fb621ff229d6017c34a7b0994636033e55a92ccf,18575097,2023-11-15 05:05:35
0xD0b0Fd6eA26B83864B244Bc32c931407f7D89ccc,4017710616564991949,4354368693419627285,RemoveLiquidityOne,188,66,0xb328b7b0ab10e3b38fa0aa5c1ceada3d31555f80efa4133cb97e90a791f78aa2,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x541f1ab6229a732bc351831afcf46004fdfb7ea531e55869e50d83fc860a5388,18575916,2023-11-15 07:50:23
0xFcF409263A5B4d51a658241d7cf78405FAFB0A4E,66737827730542370087,72294407852004318259,RemoveLiquidityOne,270,87,0x57f6fc986d3d166e0a6861e2820a75299f0274608903567bcbc95cce982cbb98,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3efcff41601396ce231d66840798e7a410fb53b4dce6e3c948d59e5ab00ed6f2,18576349,2023-11-15 09:18:23
0x6F6042354566515329E94d82900Ab11187aA6C3C,2500000000000000000,2708118723785702876,RemoveLiquidityOne,157,60,0x3200fb4289a25821ed4d91165395fc595e2373d3ed05d083b217588df5f30194,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3afc1fb9e5ef21b494e98bcdd544a91153f333763b6063ff6ea11d3eca43575f,18576422,2023-11-15 09:32:59
0xc52095359880a6a5a555AB5605a3fb42eFA609B0,142405575709703542,154263301284415086,RemoveLiquidityOne,152,75,0x993925276370abb57e910e4b62ef85eb2365f2c531182b66b926d270546b3263,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0f01184561dd04c57e9b52b2329011e8aff109b57795d44389e13c6bfea6b2d8,18576771,2023-11-15 10:43:23
0x62Adc5A88264512BdeB52C1cec806174De611cb1,9200000000000000000,9965080633140591878,RemoveLiquidityOne,186,68,0xb64a42f8e41f974d7a85c0a6c3265b05cc2410e7f2fb87fa5d47600fb1b688ca,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xda1b72c274a874ce5761e62a20d794ba277fede65b5517a1e8f600aeb20f357e,18578293,2023-11-15 15:51:11
0xaAF5feaa9e5694B2b293e67558e2dA8EA4B1FB13,572289572222853910112,620119922792320821785,RemoveLiquidityOne,46,5,0x0ad38a83baba0a69e03820cf559ca7d5a96b84b6274886fe9fe91b7f8da3d106,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x834693bef1f6b2066f2af19b93712a065b6b03ee25ba526e0898b7fe0246d94c,18578564,2023-11-15 16:45:59
0x96ad6Be504D153A25d41a476d5202425E85135Fb,28724489033124361,31117893260393182,RemoveLiquidityOne,425,138,0xdfccf2a516f17eed5757d5862a2406068da5e8333fb446711518672c56842357,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4c253c1bf574a0bc8d06d8e329c85cfc9b9d571e92aa5a5135286c7ede1b0353,18578970,2023-11-15 18:07:35
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,5950383703488595755,6447368157897453882,RemoveLiquidityOne,275,68,0xba48d28674337c05c46d1dc3741296410f963852b9fc8da6cc525992ce70e879,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x579824d0730be89d469566f90ea3d07477b8391dbd95136ae9766a29f940ba7b,18586062,2023-11-16 17:52:47
0xfF1EE01a816Dfb21e9f4db143C05B6a6cB80c07d,13965168344026171690,15131186451070899393,RemoveLiquidityOne,276,103,0xb4237180731f366c2e312ba6819133ea824dd17a72f071f7be08551d63e0ab5a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x212f96da029e0938540fe110521f5a6e16b4f240d584754293f2de379432ff6b,18586686,2023-11-16 19:57:47
0xD5307Cd77b24D77aC001757412659d0dc7cA54bC,100000000000000000,108350207596732711,RemoveLiquidityOne,125,33,0x5fc9db28a004cb9dc29db2ec2f774083a13fa2056e54f43906af0cc879e2f760,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x16a50ae40728294607d894a99d76d04b7976bc73151c2576a3cdd961fa8a90d4,18587218,2023-11-16 21:45:23
0xD5307Cd77b24D77aC001757412659d0dc7cA54bC,3615063984124466507,3916926943167802434,RemoveLiquidityOne,273,117,0x95cb650a6d7393a9f8866b58015d66072a2042c2a0b55030f0fe50bb2989edcb,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x8aa60d761886fa7e7ce2a9b76d1363fd9af4975b640880aa7206a4601b307406,18587226,2023-11-16 21:46:59
0xC3B661f847E06c2B3BD9D5a356757F3e765A822e,5492128,5950677,RemoveLiquidityOne,119,30,0x7b25ab58bd2ae5118d1a86e7bc1f9681cb16a8e645ab0bb4305451e49a864b6a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x040fbc116c6d67b22ef8d9ed209b0857b8324de7ec874a6d1d3c8798d5884c39,18588315,2023-11-17 01:26:59
0x046Ac119459F3B8f03144E890E112A481eD927d0,9225774518551156168,9996869855093561957,RemoveLiquidityOne,179,52,0x0bcea79c97eab4b34479e5f8d83dab20590b611db5c51f21ab0dbd2dcb805848,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe496525784cceb251ae0a69a66c2ff21c8527ca4f00b6b0e91332522e65dcb38,18590515,2023-11-17 08:49:47
0x560E70f0a6Efc66c3a89fA846f414d5b8007E63B,3234084292299841889,3504312535196107657,RemoveLiquidityOne,190,79,0x13f2d0817d6a482fcd0625e5e5ff776de542202be70d4cf9c28f6dd53cf10587,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x11c136a6d5c7d719cc6f30b407197082cd92210704c0f009df4dd477274bc265,18591462,2023-11-17 12:00:59
0x0F7892841128D9C64BDE878838bb64dA3bA9B4Ae,1956166426041750250,2120069171269584007,RemoveLiquidityOne,121,26,0xd4111cf7d357a792bc43cf643fc5146c1cb53561353b916c9a7bc8a96686c000,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xefa6862335bd9ca537632fe3f811662adc3a7d480adb55b650b713e9b3988f78,18595728,2023-11-18 02:20:59
0x4B511D998401Bdb5480fb9BC1aA2846d0104D216,9470996144387341082,10261425701603107022,RemoveLiquidityOne,297,87,0xcb82070fc45bc8e828a277d27d44e0a610ec9813837711477f49079300ca9a78,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6c23cad2fcad52b8ba4d238ea640687ccf7a5c0d40efc0fd0c274fde5b00b1e0,18596698,2023-11-18 05:36:59
0x173d957C0c8aEb94abeC258f3Bb9cDB78E2F16d0,9744682803704767,10559800907279900,RemoveLiquidityOne,642,57,0x1a4e0c9d54818c0cd6653a7262a4bea67c0ec3f08e6cb46a5565238d4f67b631,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x29ac259d3a6d03c495c2013b6d0438b147c52b222efa3a6049c48bdae38b8678,18598377,2023-11-18 11:18:23
0x1246D5D68098e77F047D995396756F4772467be7,2570989856518731149,2786271594505882660,RemoveLiquidityOne,126,44,0x31d5a76226956ec8d9b89f108adb3a3936d39d574c1ab6a25d9d4af3cf728968,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xdf435dca03ed7eafa368c9972b930f89890b0d78e5bac0e05a4ced921080ee79,18598639,2023-11-18 12:10:59
0x1c3F911b8f7Ce8Ed688e83e63568A5E19C229Fa8,31017307020301274,33612393342284632,RemoveLiquidityOne,389,171,0xf5170dafd7d29cd6982f67942e233545a7cc3450be3d05b21ad39f9c18a90c22,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x43cd2714009b397d8e9c3811ca3240e7d10c55387286949c0ac8932c5d344f7d,18599464,2023-11-18 14:57:35
0x3dE4CF350dfDe4B97b46185d09f42310B298cCAE,712790077183112480,772426101227709257,RemoveLiquidityOne,203,91,0x20e18019d214c04c660f072e0f8f5138e2c30ea267f9d4bae26e0ccedd51fb1d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x118129a186bdbe2fb972935f223a437ac54a55855a611ae4699b6b4a2db108df,18599592,2023-11-18 15:23:11
0xC87C61A73a57a60A07bf47251637090F368d4E1b,485483539001242804,526061526704781954,RemoveLiquidityOne,144,24,0x6c98ea14a1f969ff053aaad41553db8e2b07db52fc2a071963b84393e824785f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc13f4355471bdf29fd2b1f63607f8ba80251a8a21713223836e3c214299690c3,18600381,2023-11-18 18:03:35
0xDb50fC5E275Aa5d3CF7D31c6E101Db5f19227539,8738622163937775126,9469004784307458681,RemoveLiquidityOne,408,239,0x58ee5d879ed87cc3cb0832651b5ebe2cf94da4f7651811b8fd5395c880fe6c74,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xb171c551ebbba92cb3b5ea597c1952f5424624db612f45284d5eb43f636b03fb,18600650,2023-11-18 18:58:11
0x4b1D46F152f564D92E0F075d16E9657aC392A100,10000000000000000000,10836499109369564927,RemoveLiquidityOne,56,35,0x1288c912e61b55a2269401ee600e5641da2d0bdecfca61d14d3a6044ee5c8821,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xba3fd9ea0ccf9c1c50c32b082d5c2e567c1e45a7ad37b71a8c38789aa278953c,18603659,2023-11-19 05:05:35
0x43DdF2bF7B0d2bb2D3904298763bcA2D3F2b40E0,899545335028389371,974783659211447959,RemoveLiquidityOne,279,105,0x5223c739f8454e6c474c31c9e3589a1b5480a651ae9bb57dd9061ee76bf2e898,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xff00499877414268f7b8e6743070edf3b7afe71318d37e3529c6811e86c5925c,18605133,2023-11-19 10:02:11
0xAD5aEA8BD78403bF5593197B1EA46551bae0B04f,5034357601083381168,5455091573590676908,RemoveLiquidityOne,236,117,0x0e925995f30b5d21d546b51fbe18db422f1c3ad1c2ce64f53c2e73b458b47f3d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe4d04ad4c69c34b628c531c3cdae4b3aaa0f3154885cd5510525f20b0b61f504,18605539,2023-11-19 11:24:11
0xb4b472109a165c229F85aF509601D1a9D0f19A57,9248265660314634,10022309179478010,RemoveLiquidityOne,105,56,0xd9424590bf54b733e056f8613eb57514d472b75eb12dc41b0851e436aff60c35,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xca23b17496ae3c367dbc2291a45113855ac14451341499f712dba4ad0393b504,18606221,2023-11-19 13:41:59
0x20197b75762FcD20F58D427075118fB8724F52d6,1863908995822614558,2019633986764671391,RemoveLiquidityOne,42,4,0x9ec3e579e4e03dfadb158a2c7eb0ed4b262e534ebaac186618239e86eb6f73b5,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x9694f03d328f6905be4424cc51deb93299862dfb47599a9e5c7a153b90974b4a,18606838,2023-11-19 15:46:47
0xe3A66Edd784f1378B726a0B0e599F74eED094d11,403656936842567146,437416910316772251,RemoveLiquidityOne,189,90,0xac72d41d668a4b3ed5ea814614c5ff3a927177583a31b9cfa1b71101c8bbb706,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4737b112998f3beef1c1d6d91a977ab46fcab14eda638c9d1ac0c67761f5493e,18609928,2023-11-20 02:09:23
0xF9e405dB3Fa9CFa27332F911a098dB01678Cc2dE,9877326636792091880,10703561769997109623,RemoveLiquidityOne,182,53,0x4a6a1e0908eb1984dedaef20554525ac9a9eb851d04697f0700217cfcc6970e1,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x9d8881e50be6ae93f370279c0d89153f5eeeb7a66e424355562a494813509b9e,18610490,2023-11-20 04:02:47
0x5EBfAaa6E3A87a9404f4Cf95A239b5bECbFfabB2,1000000000000000000,1083877951404411629,RemoveLiquidityOne,132,22,0x55e24801f52598de108ffd96f62ea5b9a363410ad0d06151472c5432b37fa104,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xcb6a52349139918834470febc4d92e6f49b5d16a3c86e954afb7513cb34a6e9d,18610590,2023-11-20 04:22:47
0xF94Db98E69D31e058B46457CC3739F4641EB18F5,20090207906038275935,21771161672584746684,RemoveLiquidityOne,100,102,0x0d24df3baad218d3fe83b2159cc92bb79f2beaf12829e2975baa4edb5c2cb38a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7324a4408b9a8f59937b76aa6eb468d54ee5c27bc6e2dbcf5b17a89cd9a58685,18610931,2023-11-20 05:31:11
0xEA07a635BD77B5aD0C3199DF61c5A8b687D86D92,92243944575035279,99990048846958600,RemoveLiquidityOne,287,77,0x50697a65a4d46813f0643574cf27b9cabee8951cec622ff485bc593f90c554e6,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x55a32798ceb5a17e2eac88e0773415a7b14e77237b82aeb07aa577f6fdcd103e,18612072,2023-11-20 09:21:35
0xa45452292775cc7Ef2Fc66d59fe41039CEd641cE,6370507613147172424,6904702247290527075,RemoveLiquidityOne,175,79,0x8142dc557caa4e348f76b30b15ef76c7dff37aaada062512ab1ea5f64e8b8416,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x44448ac285570fd5b21cf44ac5db1dd20d8183aa23aa31a0afbcf2b9bb50de03,18612513,2023-11-20 10:50:47
0x00b88dc7e00C5aD794595f208566bCc15d07f027,22512279696297435152,24405491953315819334,RemoveLiquidityOne,70,49,0xa2a2ebca8dfc76c8f3aa2b68a9cfb5329661b3f66b61993c64f0079df0d39b0d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6f529699eef4433a69a011ba12708827f4d05499df08375f21a16aac718e0e22,18613650,2023-11-20 14:39:35
0x38c5dFD944b4E3504b645b3F31407af245256bdf,7380754682200000000,7998844936039822467,RemoveLiquidityOne,215,105,0xb3d7b7c82fa8778f5db3ddf31c688a1f7b0d436658999b8cbd8c9697cf295ecc,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x81818808433a77100621e7bb94b429afa41486e137c4efc51653ff58c61b06a7,18613834,2023-11-20 15:16:47
0x8096840ED02438d817F7A0037c59e1E51E54d6Aa,20437695045155765725,22148950994508920653,RemoveLiquidityOne,195,72,0xceacaf08eb0e9d7c258d0cf08ad8597f0db0a5cc34d415e6d020dd31c18146d5,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x39782228b31b6ac157bcfc4544bd0b627313da14956140e77fe5c82438d57c4d,18614760,2023-11-20 18:23:35
0x3b40cAde0A3FbaBFb5287fCb38392B9CBCCe90c5,19914737032242617449,21582055082193740579,RemoveLiquidityOne,214,90,0x8f6030fae8089b46b7ed217436e4740681be25e149c35797f7d25b6a47d0eb9b,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x07e6e4158730dc18661f0eb4b8c4c495fb061a1f4a9bd5431172faadff72acd5,18619667,2023-11-21 10:53:35
0x8f21bD39FcAeA3A729D46339A383081ecB7E84E0,7696655479813288598,8341050150305625135,RemoveLiquidityOne,142,60,0xe78aa33d738f904f49c796ce5ab78d024d256a9c4b62aafa6aa95387c6721ca8,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x04798f2d5e1387abbdc668cb41601a494967cd88cff2e39fa4f66dc3af27ee66,18619729,2023-11-21 11:06:23
0xd899826505bDc55ed622A3e017F9B54a5D4D6338,29740000000000000000,32237519068274170710,RemoveLiquidityOne,197,113,0xa7e6a809739657b6a57d518fce08779695211b604722d29880b1655fd9236a12,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0e6d572f3df22c9f08a1956ea6aea715fcfffcd7531e33eedbecf2aed4b80f64,18619752,2023-11-21 11:10:59
0x8592B519a1B0250F1748C20672e2dD27AB7D8403,4009349166324116615,4345227711498272282,RemoveLiquidityOne,118,48,0x0c7d52727182abc223c26d7017b24200510fbf52fa1598267f296a5570b6be2f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x62f55d4d62c0b32aec391ced0403a840c1f895a1a77a24ea1a4fc0740d9e53f1,18620251,2023-11-21 12:51:59
0x3Ccf4548c391F34772C6A9dC3325f4641003fC7b,2020214834885492568,2189457928412315512,RemoveLiquidityOne,177,124,0x551e6767cd035ad2952945b8101bad410c370d0e3356658d4d3a9293d76b546d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc4bd320d4b15bb588498eb9425ca4e853d6a71c7ab700ff83ed68984a51a22b2,18623246,2023-11-21 22:53:47
